"SubscriptionId","SubscriptionName","ResourceGroup","ResourceId","GitRemoteName","GitRemoteUri","GitRemoteUsername","GitRemotePassword","AzureStorageAccounts","AzureStoragePath","State","Hostnames","Repository","UsageState","Enabled","EnabledHostNames","AvailablityState","HostNameSslStates","ServerFarmId","Reserved","IsXenon","HyperV","LastModifiedTimeUtc","SiteConfig","TrafficManagerHostNames","ScmSiteAlsoStopped","TargetSwapSlot","HostingEnvironmentProfile","ClientAffinityEnabled","ClientEnabled","ClientCertMode","ClientCertExclusionPaths","HostNamesDisabled","CustomDomainVerificationId","OutboundIpAddresses","PossibleOutboundIpAddresses","ContainerSize","DailyMemoryTimeQuota","SuspendedTill","MaxNumberOfWorkers","CloningInfo","IsDefaultContainer","DefaultHostName","SlotSwapStatus","HttpsOnly","RedundancyMode","InProgressOperationId","StorageAccountRequired","KeyVaultReferenceIdentity","VirtualNetworkSubnetId","Identity","ExtendedLocation","Id","Name","Kind","Location","Type","Owner","Cost Center","Environment"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-d365-activities-publisher-fna-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"9/8/2022 5:05:12 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-d365-activities-publisher-fna-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-d365-activities-publisher-fna-stg","snint-d365-activities-publisher-fna-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-contacts-siebel-publisher-fna-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"10/27/2022 10:18:43 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-contacts-siebel-publisher-fna-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-contacts-siebel-publisher-fna-stg","snint-contacts-siebel-publisher-fna-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-customers-fna-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"11/2/2022 5:33:49 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-customers-fna-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-customers-fna-stg","snint-customers-fna-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-contacts-d365-publisher-fna-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"9/8/2022 5:04:57 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-contacts-d365-publisher-fna-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-contacts-d365-publisher-fna-stg","snint-contacts-d365-publisher-fna-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-activities-siebel-publisher-fna-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"10/10/2022 4:47:23 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-activities-siebel-publisher-fna-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-activities-siebel-publisher-fna-stg","snint-activities-siebel-publisher-fna-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-quotes-d365-sub-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp002","True","False",,"10/13/2022 1:07:38 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-quotes-d365-sub-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-stg-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-quotes-d365-sub-stg","snint-quotes-d365-sub-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-click-route-final-pub-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp003","True","False",,"10/7/2022 5:14:20 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-click-route-final-pub-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-stg-ncus-02",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-click-route-final-pub-stg","snint-click-route-final-pub-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-d365-conn-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"10/26/2022 7:51:09 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-d365-conn-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-d365-conn-stg","snint-d365-conn-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-hdsr-siebel-publisher-fna-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"7/11/2022 5:48:14 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-hdsr-siebel-publisher-fna-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-hdsr-siebel-publisher-fna-stg","snint-hdsr-siebel-publisher-fna-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-stores-d365-sub-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp002","True","False",,"10/13/2022 11:37:22 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-stores-d365-sub-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-stg-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-stores-d365-sub-stg","snint-stores-d365-sub-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-activities-siebel-sub-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp002","True","False",,"10/13/2022 2:03:00 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-activities-siebel-sub-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-stg-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-activities-siebel-sub-stg","snint-activities-siebel-sub-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Stopped","","snint-leads-d365-consumer-fna-trn","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"5/26/2022 8:31:44 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-leads-d365-consumer-fna-trn.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-leads-d365-consumer-fna-trn","snint-leads-d365-consumer-fna-trn","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-opportunities-siebel-sub-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp002","True","False",,"10/13/2022 12:40:31 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-opportunities-siebel-sub-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-stg-ncus-01",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-opportunities-siebel-sub-stg","snint-opportunities-siebel-sub-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-opportunities-d365-publisher-fna-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp001","True","False",,"8/8/2022 8:15:36 AM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-opportunities-d365-publisher-fna-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snintstgsnt002",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-opportunities-d365-publisher-fna-stg","snint-opportunities-d365-publisher-fna-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
"61471429-89d6-4df8-b904-6688f7fe4605","SNBR_AZ_ITCore_DEV01","snintstgrgp001","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001",,,,,,,"Running","","snint-d365-proxy-stg","Normal","True","","Normal","","/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/serverfarms/snintstgasp003","True","False",,"10/24/2022 3:17:10 PM","Microsoft.Azure.Management.WebSites.Models.SiteConfig",,"False",,,"False","False",,,"False","995CFBF0AF2853A14E9880D3A3DC2512A37801CFE86B4152900DE9AE093F1A0B","65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,52.162.107.11","52.162.120.167,52.162.122.37,23.96.230.196,52.162.120.74,52.237.146.141,23.96.238.153,52.162.121.21,52.237.147.14,65.52.238.183,52.237.147.28,52.162.121.68,52.162.121.138,65.52.215.152,65.52.216.151,65.52.220.242,65.52.216.72,168.62.245.214,23.96.179.53,20.80.19.83,20.80.19.160,20.80.19.197,20.80.19.207,20.80.19.213,20.80.19.245,52.162.107.11","1536","0",,,,,"snint-d365-proxy-stg.azurewebsites.net",,"True",,,,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/netwkdevrgp002/providers/Microsoft.Network/virtualNetworks/coredevvnet001/subnets/snet-snintasp-stg-ncus-02",,,"/subscriptions/61471429-89d6-4df8-b904-6688f7fe4605/resourceGroups/snintstgrgp001/providers/Microsoft.Web/sites/snint-d365-proxy-stg","snint-d365-proxy-stg","functionapp,linux","North Central US","Microsoft.Web/sites","BSG Customer Experience","100.0000.99010.4310","Development"
